1678852808, -543590, 17.687
1678852814, -543595, 17.687
1678852820, -543605, 17.687
1678852826, -543595, 17.687
1678852832, -543602, 17.687
1678852838, -543608, 17.687
1678852844, -543605, 17.687
1678852851, -543602, 17.687
1678852857, -543611, 17.687
1678852863, -543585, 17.687
1678852869, -543596, 17.687
1678852875, -543608, 17.687
1678852880, -543604, 17.687
1678852887, -543601, 17.687
1678852893, -543599, 17.687
1678852899, -543586, 17.687
1678852905, -543597, 17.687
1678852911, -543603, 17.687
1678852917, -543596, 17.687
1678852923, -543608, 17.687
1678852929, -543609, 17.75
1678852935, -543606, 17.687
1678852941, -543615, 17.687
1678852947, -543610, 17.687
1678852953, -543595, 17.687
1678852959, -543608, 17.625
1678852965, -543604, 17.625
1678852971, -543616, 17.687
1678852977, -543618, 17.687
1678852983, -543621, 17.687
1678852990, -543610, 17.687
1678852996, -543610, 17.687
1678853002, -543629, 17.625
1678853008, -543604, 17.625
1678853014, -543636, 17.687
1678853020, -543613, 17.625
1678853026, -543614, 17.625
1678853032, -543629, 17.687
1678853038, -543625, 17.625
1678853044, -543621, 17.687
1678853050, -543627, 17.625
1678853056, -543618, 17.625
1678853062, -543632, 17.625
1678853068, -543635, 17.687
1678853074, -543613, 17.625
1678853080, -543614, 17.625
1678853086, -543622, 17.687
1678853093, -543621, 17.625
1678853099, -543628, 17.625
1678853105, -543636, 17.625
1678853111, -543635, 17.625
1678853117, -543632, 17.625
1678853123, -543647, 17.625
1678853129, -543634, 17.625
1678853135, -543621, 17.625
1678853141, -543629, 17.625
1678853147, -543638, 17.625
1678853153, -543621, 17.625
1678853159, -543635, 17.625
1678853165, -543654, 17.625
1678853170, -543629, 17.625
1678853177, -543634, 17.625
1678853183, -543636, 17.625
1678853189, -543639, 17.625
1678853195, -543629, 17.625
1678853201, -543637, 17.625
1678853207, -543626, 17.625
1678853213, -543627, 17.625
1678853219, -543627, 17.625
1678853225, -543645, 17.625
1678853231, -543628, 17.625
1678853237, -543629, 17.625
1678853242, -543642, 17.625
1678853248, -543646, 17.625
1678853254, -543640, 17.625
1678853261, -543647, 17.625
1678853267, -543635, 17.625
1678853273, -543638, 17.625
1678853279, -543641, 17.625
1678853285, -543640, 17.562
1678853291, -543650, 17.625
1678853297, -543637, 17.625
1678853303, -543649, 17.562
1678853309, -543639, 17.625
1678853315, -543640, 17.625
1678853321, -543649, 17.562
1678853327, -543638, 17.562
1678853333, -543637, 17.625
1678853339, -543640, 17.562
1678853345, -543660, 17.562
1678853351, -543648, 17.562
1678853357, -543656, 17.625
1678853363, -543650, 17.625
1678853369, -543662, 17.562
1678853376, -543641, 17.562
1678853381, -543649, 17.562
1678853387, -543659, 17.562
1678853393, -543645, 17.562
1678853400, -543659, 17.625
1678853405, -543656, 17.562
1678853411, -543655, 17.562
1678853417, -543646, 17.562
1678853423, -543668, 17.562
1678853429, -543650, 17.562
1678853435, -543665, 17.562
1678853441, -543677, 17.625
1678853447, -543670, 17.562
1678853453, -543650, 17.562
1678853459, -543651, 17.562
1678853466, -543658, 17.562
1678853473, -543654, 17.562
1678853479, -543656, 17.562
1678853485, -543658, 17.562
1678853491, -543663, 17.562
1678853497, -543668, 17.562
1678853503, -543673, 17.562
1678853509, -543676, 17.562
1678853515, -543667, 17.562
1678853521, -543660, 17.562
1678853527, -543657, 17.562
1678853533, -543667, 17.562
1678853539, -543677, 17.562
1678853545, -543666, 17.562
1678853551, -543663, 17.562
1678853557, -543670, 17.562
1678853563, -543669, 17.562
1678853569, -543672, 17.562
1678853575, -543660, 17.562
1678853581, -543676, 17.562
1678853587, -543654, 17.562
1678853593, -543662, 17.562
1678853599, -543676, 17.562
1678853605, -543691, 17.5
1678853611, -543674, 17.562
1678853617, -543678, 17.5
1678853622, -543682, 17.562
1678853628, -543675, 17.562
1678853634, -543684, 17.562
1678853640, -543677, 17.562
