1678753684, -550602, 19.437
1678753690, -550611, 19.437
1678753696, -550594, 19.437
1678753702, -550602, 19.437
1678753709, -550614, 19.437
1678753716, -550600, 19.437
1678753722, -550616, 19.437
1678753728, -550608, 19.375
1678753734, -550615, 19.437
1678753740, -550623, 19.375
1678753746, -550617, 19.375
1678753752, -550599, 19.375
1678753758, -550616, 19.375
1678753764, -550615, 19.375
1678753770, -550615, 19.375
1678753776, -550613, 19.375
1678753782, -550624, 19.375
1678753788, -550618, 19.312
1678753794, -550617, 19.312
1678753801, -550616, 19.312
1678753807, -550630, 19.312
1678753812, -550619, 19.312
1678753818, -550612, 19.312
1678753825, -550605, 19.312
1678753830, -550603, 19.312
1678753836, -550604, 19.312
1678753842, -550604, 19.312
1678753848, -550634, 19.312
1678753854, -550609, 19.25
1678753860, -550610, 19.25
1678753866, -550625, 19.25
1678753873, -550614, 19.25
1678753879, -550622, 19.25
1678753885, -550616, 19.25
1678753891, -550609, 19.25
1678753897, -550623, 19.25
1678753903, -550603, 19.25
1678753909, -550598, 19.25
1678753915, -550625, 19.187
1678753921, -550624, 19.187
1678753927, -550620, 19.187
1678753933, -550627, 19.187
1678753939, -550608, 19.187
1678753945, -550629, 19.187
1678753951, -550629, 19.187
1678753957, -550608, 19.187
1678753963, -550619, 19.187
1678753969, -550610, 19.187
1678753975, -550610, 19.187
1678753981, -550629, 19.187
1678753987, -550622, 19.187
1678753993, -550614, 19.187
1678753999, -550624, 19.187
1678754005, -550597, 19.187
1678754011, -550545, 19.187
1678754017, -550561, 19.187
1678754023, -550551, 19.187
1678754028, -550554, 19.25
1678754035, -550556, 19.25
1678754041, -550547, 19.187
1678754047, -550574, 19.25
1678754053, -550585, 19.25
1678754059, -550581, 19.312
1678754065, -550576, 19.312
1678754071, -550575, 19.312
1678754077, -550582, 19.312
1678754083, -550584, 19.312
1678754089, -550590, 19.187
1678754095, -550583, 19.312
1678754101, -550570, 19.312
1678754107, -550582, 19.312
1678754113, -550578, 19.312
1678754119, -550586, 19.312
1678754125, -550585, 19.25
1678754131, -550589, 19.312
1678754137, -550590, 19.25
1678754143, -550588, 19.25
1678754149, -550594, 19.25
1678754155, -550589, 19.25
1678754161, -550591, 19.25
1678754167, -550592, 19.25
1678754173, -550587, 19.25
1678754179, -550585, 19.25
1678754185, -550587, 19.187
1678754191, -550586, 19.187
1678754197, -550584, 19.187
1678754203, -550583, 19.187
1678754209, -550580, 19.187
1678754215, -550602, 19.125
1678754221, -550582, 19.125
1678754227, -550597, 19.125
1678754234, -550590, 19.125
1678754240, -550603, 19.125
1678754246, -550596, 19.125
1678754252, -550597, 19.125
1678754258, -550607, 19.062
1678754264, -550602, 19.062
1678754270, -550622, 19.062
1678754276, -550616, 19.062
1678754282, -550604, 19.062
1678754288, -550605, 19.062
1678754294, -550622, 19.062
1678754301, -550627, 19.062
1678754307, -550616, 19.0
1678754313, -550624, 19.0
1678754318, -550633, 19.0
1678754324, -550629, 19.0
1678754331, -550630, 19.0
1678754337, -550621, 19.0
1678754343, -550624, 19.0
1678754349, -550632, 19.0
1678754355, -550627, 18.937
1678754361, -550634, 18.937
1678754367, -550626, 18.937
1678754373, -550632, 18.937
1678754379, -550630, 18.937
1678754385, -550625, 18.937
1678754391, -550642, 18.875
1678754397, -550640, 18.812
1678754403, -550615, 18.875
1678754409, -550638, 18.875
1678754415, -550617, 18.875
1678754421, -550639, 18.875
1678754427, -550635, 18.875
1678754434, -550635, 18.875
1678754440, -550645, 18.875
1678754446, -550627, 18.875
1678754452, -550619, 18.812
1678754458, -550623, 18.875
1678754464, -550617, 18.812
1678754470, -550630, 18.812
1678754476, -550616, 18.812
1678754482, -550617, 18.812
1678754487, -550619, 18.812
1678754493, -550616, 18.812
1678754499, -550613, 18.812
1678754505, -550623, 18.812
1678754511, -550606, 18.812
1678754518, -550614, 18.812
1678754524, -550638, 18.812
1678754530, -550605, 18.75
1678754536, -550630, 18.75
1678754542, -550624, 18.812
1678754548, -550632, 18.812
1678754554, -550612, 18.812
1678754560, -550629, 18.75
1678754566, -550616, 18.75
1678754572, -550630, 18.75
1678754578, -550603, 18.75
1678754584, -550616, 18.75
1678754590, -550606, 18.75
1678754596, -550624, 18.75
1678754602, -550629, 18.75
1678754608, -550611, 18.687
1678754614, -550628, 18.75
1678754620, -550612, 18.687
1678754626, -550621, 18.687
1678754632, -550604, 18.75
1678754638, -550611, 18.687
1678754644, -550591, 18.687
1678754650, -550621, 18.687
1678754655, -550621, 18.687
1678754661, -550614, 18.687
1678754667, -550638, 18.687
1678754673, -550633, 18.687
1678754679, -550632, 18.687
1678754685, -550636, 18.687
1678754691, -550637, 18.687
1678754697, -550642, 18.687
1678754703, -550635, 18.687
1678754709, -550607, 18.687
1678754715, -550642, 18.687
1678754721, -550612, 18.687
1678754727, -550216, 18.687
1678754733, -550254, 18.687
1678754739, -550527, 18.687
1678754745, -550626, 18.625
1678754751, -550480, 18.687
1678754757, -550617, 18.687
1678754763, -550639, 18.687
1678754769, -550598, 18.687
1678754775, -550615, 18.687
1678754781, -550538, 18.625
1678754788, -550599, 18.625
1678754794, -550597, 18.625
1678754800, -550626, 18.687
1678754806, -550596, 18.687
1678754812, -550597, 18.625
1678754818, -550628, 18.625
1678754824, -550631, 18.687
1678754830, -550629, 18.625
1678754836, -550611, 18.625
1678754842, -550630, 18.625
1678754848, -550615, 18.625
1678754854, -550607, 18.625
1678754860, -550615, 18.625
1678754866, -550623, 18.625
1678754872, -550599, 18.625
1678754879, -550616, 18.625
1678754886, -550628, 18.562
1678754892, -550592, 18.625
1678754898, -550625, 18.625
1678754904, -550488, 18.625
1678754910, -550488, 18.625
1678754916, -550414, 18.625
1678754922, -550408, 18.625
1678754928, -550391, 18.562
1678754934, -550455, 18.625
1678754940, -550606, 18.625
1678754946, -550541, 18.625
1678754952, -550595, 18.625
1678754958, -550611, 18.625
1678754964, -550594, 18.562
1678754971, -550598, 18.562
1678754977, -550603, 18.625
1678754983, -550590, 18.625
1678754989, -550587, 18.625
1678754995, -550592, 18.562
1678755001, -550578, 18.625
1678755007, -550574, 18.625
1678755013, -550585, 18.625
1678755020, -550594, 18.625
1678755025, -550582, 18.625
1678755032, -550586, 18.625
1678755038, -550588, 18.625
1678755044, -550595, 18.562
1678755051, -550594, 18.562
1678755058, -550601, 18.625
1678755063, -550591, 18.562
1678755070, -550563, 18.562
1678755076, -550607, 18.562
1678755081, -550603, 18.562
1678755087, -550563, 18.562
1678755093, -550297, 18.562
1678755099, -550576, 18.562
1678755105, -550572, 18.562
1678755111, -550566, 18.562
1678755117, -550560, 18.562
1678755123, -550160, 18.562
1678755129, -550558, 18.562
1678755135, -550566, 18.562
1678755141, -550568, 18.562
1678755148, -550552, 18.562
1678755154, -550525, 18.562
1678755160, -550597, 18.562
1678755166, -550561, 18.562
1678755172, -550574, 18.562
1678755178, -550580, 18.562
1678755184, -550555, 18.562
1678755190, -550595, 18.562
1678755196, -550613, 18.562
1678755201, -550604, 18.562
1678755207, -550607, 18.562
1678755214, -550621, 18.562
1678755220, -550616, 18.562
1678755226, -550609, 18.562
1678755231, -550630, 18.562
1678755238, -550604, 18.562
1678755244, -550628, 18.562
1678755250, -550628, 18.562
1678755256, -550595, 18.562
1678755262, -550495, 18.562
1678755268, -550553, 18.562
1678755274, -550600, 18.562
1678755280, -550610, 18.562
1678755286, -550604, 18.562
1678755292, -550601, 18.562
1678755298, -550609, 18.562
1678755304, -550613, 18.562
1678755309, -550596, 18.562
1678755315, -550596, 18.562
1678755322, -550604, 18.562
1678755328, -550591, 18.562
1678755333, -550601, 18.5
1678755339, -550600, 18.562
1678755345, -550604, 18.562
1678755351, -550580, 18.562
1678755357, -550601, 18.5
1678755363, -550599, 18.5
1678755369, -550609, 18.5
1678755375, -550607, 18.562
1678755381, -550604, 18.5
1678755387, -550604, 18.562
1678755393, -550618, 18.562
1678755399, -550614, 18.5
1678755405, -550603, 18.562
1678755411, -550605, 18.562
1678755417, -550598, 18.562
1678755423, -550609, 18.5
1678755429, -550601, 18.562
1678755435, -550615, 18.5
1678755441, -550598, 18.5
1678755447, -550609, 18.562
1678755453, -550614, 18.5
1678755459, -550609, 18.5
1678755465, -550602, 18.5
1678755471, -550613, 18.562
1678755477, -550602, 18.5
1678755483, -550595, 18.5
1678755489, -550605, 18.5
1678755495, -550598, 18.5
1678755501, -550612, 18.5
1678755507, -550609, 18.5
1678755513, -550602, 18.5
1678755519, -550579, 18.5
1678755525, -550582, 18.5
1678755531, -550607, 18.5
1678755537, -550611, 18.5
1678755543, -550611, 18.5
1678755549, -550588, 18.5
1678755555, -550603, 18.5
1678755561, -550614, 18.5
1678755568, -550600, 18.5
1678755574, -550613, 18.5
