1678766406, -551592, 17.625
1678766412, -551599, 17.562
1678766418, -551580, 17.562
1678766424, -551578, 17.562
1678766430, -551593, 17.625
1678766437, -551588, 17.562
1678766443, -551602, 17.562
1678766449, -551608, 17.562
1678766455, -551602, 17.562
1678766461, -551598, 17.562
1678766467, -551592, 17.562
1678766473, -551600, 17.562
1678766479, -551602, 17.562
1678766485, -551591, 17.562
1678766491, -551590, 17.562
1678766497, -551590, 17.562
1678766503, -551606, 17.562
1678766509, -551610, 17.562
1678766515, -551592, 17.562
1678766522, -551601, 17.625
1678766529, -551598, 17.562
1678766535, -551595, 17.562
1678766541, -551599, 17.562
1678766547, -551603, 17.562
1678766553, -551595, 17.562
1678766559, -551599, 17.562
1678766565, -551615, 17.562
1678766571, -551607, 17.562
1678766577, -551605, 17.562
1678766583, -551603, 17.562
1678766589, -551608, 17.562
1678766595, -551613, 17.562
1678766601, -551605, 17.562
1678766607, -551598, 17.562
1678766613, -551594, 17.562
1678766620, -551591, 17.562
1678766626, -551606, 17.562
1678766632, -551603, 17.562
1678766638, -551608, 17.562
1678766644, -551616, 17.562
1678766650, -551590, 17.5
1678766656, -551594, 17.562
1678766663, -551617, 17.562
1678766669, -551600, 17.5
1678766674, -551607, 17.562
1678766680, -551601, 17.562
1678766686, -551608, 17.562
1678766692, -551596, 17.562
1678766698, -551607, 17.5
1678766704, -551603, 17.562
1678766710, -551610, 17.5
1678766717, -551606, 17.562
1678766723, -551592, 17.562
1678766729, -551613, 17.5
1678766735, -551594, 17.562
1678766741, -551597, 17.562
1678766746, -551607, 17.5
1678766752, -551618, 17.562
1678766759, -551607, 17.5
1678766765, -551608, 17.5
1678766770, -551612, 17.5
1678766776, -551607, 17.5
1678766783, -551611, 17.562
1678766789, -551598, 17.562
1678766795, -551612, 17.5
1678766801, -551619, 17.5
1678766808, -551613, 17.5
1678766814, -551600, 17.5
1678766820, -551611, 17.562
1678766826, -551609, 17.5
1678766831, -551625, 17.5
1678766837, -551617, 17.5
1678766843, -551616, 17.5
1678766849, -551612, 17.5
1678766855, -551591, 17.5
1678766861, -551607, 17.5
1678766867, -551612, 17.5
1678766873, -551622, 17.5
1678766879, -551594, 17.5
1678766885, -551609, 17.5
1678766891, -551628, 17.5
1678766898, -551600, 17.5
1678766904, -551621, 17.5
1678766910, -551599, 17.5
1678766916, -551625, 17.5
1678766922, -551622, 17.5
1678766928, -551611, 17.5
1678766933, -551621, 17.5
1678766939, -551613, 17.5
